! iup ilow         Eup           freq            lam         Tex         tau          Tr         fup        flow      flux_K        flux        beta         Jnu    gup   glow         Aul         Bul         Blu q
!                    K             Hz         micron           K                       K                              K km/s   erg/cm2/s                     ...                       ...         ...         ...  
!  1.0000E+00 =     n_x
!  1.0000E+17 =  Ncol_x
!  1.0000E+12 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02   9.898E+02   2.469E-01   2.146E+02   2.349E-02   1.861E-02   2.284E+02   1.208E-05   9.132E-01   3.781E-12    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -2.081E+03  -1.119E-05   2.339E-02   2.339E-06   1.803E-06   2.489E-02   1.358E-09   1.000E+00   1.251E-15    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   1.464E+03   1.200E-04   1.745E-01   8.991E-06   8.036E-06   1.857E-01   1.083E-08   1.000E+00   3.953E-15   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
  408  405   7165.4217  3.9514864E+11  7.5868274E+02   1.406E+01   5.577E-11   3.699E-10   1.521E-05   5.856E-05   3.938E-10   2.339E-17   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
!     6/    60:     1    1    1    2    2 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+17 =  Ncol_x
!  1.0000E+10 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02  -2.689E+03  -1.092E-01   3.112E+02   2.857E-02   2.207E-02   3.313E+02   1.753E-05   1.042E+00   5.052E-12    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -1.271E+02  -4.589E-06   6.265E-04   6.266E-08   4.216E-08   6.669E-04   3.638E-11   1.000E+00   8.645E-16    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
